asic,workload,graph_name,engine_id,engine_name,role,status,correctness_match,applicable,error_message,skip_reason
gfx942,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,fp8_bf16_matmul_bias_m8192_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m1024_n1024_k1024,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m16384_n16384_k16384,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m2048_n1024_k512,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m2048_n2048_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m2048_n2048_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m2048_n4096_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m4096_n4096_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m4096_n8192_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m512_n1024_k1024,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m512_n1024_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m7680_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m8192_n2048_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m8192_n4096_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_m8192_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp6_bf16_m1024_n1024_k1024,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp6_bf16_m16384_n16384_k16384,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp6_bf16_m2048_n2048_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp6_bf16_m4096_n4096_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp6_bf16_m8192_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp8_bf16_m1024_n1024_k1024,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp8_bf16_m16384_n16384_k16384,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp8_bf16_m2048_n2048_k2048,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp8_bf16_m4096_n4096_k4096,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,fp8_bf16_m8192_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,mxfp8_bf16_m8192_n8192_k8192,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_layernorm_16x1024x2048_nd1,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_layernorm_16x16384x2048_nd1,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_layernorm_16x2048x2048_nd1,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_layernorm_16x4096x2048_nd1,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_layernorm_16x8192x2048_nd1,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq16_kv16_sq16384_skv16384_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq16_kv16_sq16384_skv16384_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b15_hq16_kv16_sq16384_skv16384_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq16_kv16_sq16384_skv16384_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq64_kv8_sq16384_skv16384_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq64_kv8_sq16384_skv16384_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b15_hq64_kv8_sq16384_skv16384_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b15_hq64_kv8_sq16384_skv16384_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq1024_skv1024_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq1024_skv1024_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq16_kv16_sq1024_skv1024_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq1024_skv1024_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq16384_skv16384_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq16384_skv16384_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq16_kv16_sq2048_skv2048_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq2048_skv2048_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq16_kv16_sq2048_skv2048_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq2048_skv2048_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq4096_skv4096_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq4096_skv4096_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq16_kv16_sq4096_skv4096_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq4096_skv4096_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq8192_skv8192_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq8192_skv8192_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq16_kv16_sq8192_skv8192_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq16_kv16_sq8192_skv8192_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq1024_skv1024_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq1024_skv1024_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq64_kv8_sq1024_skv1024_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq1024_skv1024_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq2048_skv2048_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq2048_skv2048_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq64_kv8_sq2048_skv2048_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq2048_skv2048_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq4096_skv4096_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx950,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx950,hipkittens,bf16_b16_hq64_kv8_sq8192_skv8192_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
